id,s_width,s_height,s_storage_size,s_duration,c_si,c_ti,c_scene_change_ffmpeg_ratio30,c_scene_change_ffmpeg_ratio60,c_scene_change_ffmpeg_ratio90,c_scene_change_py_thresh30,c_scene_change_py_thresh50,c_colorhistogram_mean_dark,c_colorhistogram_mean_medium_dark,c_colorhistogram_mean_medium_bright,c_colorhistogram_mean_bright,c_colorhistogram_std_dev_dark,c_colorhistogram_std_dev_medium_dark,c_colorhistogram_std_dev_medium_bright,c_colorhistogram_std_dev_bright,c_colorhistogram_temporal_mean_std_dev_dark,c_colorhistogram_temporal_mean_std_dev_medium_dark,c_colorhistogram_temporal_mean_std_dev_medium_bright,c_colorhistogram_temporal_mean_std_dev_bright,t_average_bitrate,e_width,e_height,c_content_category_Border collie,c_content_category_alp,c_content_category_ballplayer,c_content_category_bannister,c_content_category_bathing cap,c_content_category_bearskin,c_content_category_bicycle-built-for-two,c_content_category_bobsled,c_content_category_breastplate,c_content_category_car mirror,c_content_category_chainlink fence,c_content_category_church,c_content_category_cloak,c_content_category_collie,c_content_category_comic book,c_content_category_convertible,c_content_category_croquet ball,c_content_category_dumbbell,c_content_category_envelope,c_content_category_football helmet,c_content_category_geyser,c_content_category_grille,c_content_category_jersey,c_content_category_lab coat,c_content_category_lakeside,c_content_category_maillot,c_content_category_mask,c_content_category_matchstick,c_content_category_maze,c_content_category_miniskirt,c_content_category_mortarboard,c_content_category_mountain bike,c_content_category_palace,c_content_category_parachute,c_content_category_pay-phone,c_content_category_prison,c_content_category_promontory,c_content_category_puck,c_content_category_racer,c_content_category_rain barrel,c_content_category_reflex camera,c_content_category_scoreboard,c_content_category_seashore,c_content_category_ski,c_content_category_ski mask,c_content_category_snowmobile,c_content_category_spider web,c_content_category_sports car,c_content_category_spotlight,c_content_category_stage,c_content_category_submarine,c_content_category_suit,c_content_category_swing,c_content_category_trench coat,c_content_category_trimaran,c_content_category_volcano,c_content_category_volleyball,c_content_category_warplane,c_content_category_web site,c_content_category_whistle,c_content_category_wig
4738,1920,1080,79188494,60,52.486000000000004,18.884,7.0,2.0,0.0,7.0,3.0,0.16488053251457474,0.1286103555812757,0.412590502829218,0.2939186090749313,0.1138287747809351,0.03851844834112647,0.2849482969070133,0.6516511904448452,0.1436441668454821,0.08557149299050178,0.129598831495355,0.1161588178665209,218,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,1920,1080,525609020,65,43.492,15.262,28.615384615384613,10.153846153846157,2.769230769230769,0.9230769230769232,0.9230769230769232,0.3968807746715733,0.2711468819246596,0.1622193287037037,0.1697530147000633,0.4044390619214825,0.05470300163883996,0.04822046002762097,0.5636168147282685,0.21737154492618074,0.1229255736492455,0.09216297165399047,0.17915583960159778,102,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,1920,1080,120616145,89,39.979,21.728,32.359550561797754,9.438202247191011,0.0,31.685393258426966,22.24719101123595,0.356149331925949,0.2557890708084801,0.2754699222181763,0.11259167504739448,0.3008452347649273,0.07842461729263685,0.14824306403585022,0.14999676894961586,0.2499360426645173,0.15367029744586091,0.2572130159199924,0.11552518053348484,4088,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1920,1080,143066060,100,29.47,17.067,21.6,0.6,0.6,30.6,25.8,0.6056245064943417,0.28074742798353913,0.09365827707047324,0.01996978845164609,0.4890048698536755,0.09849128215720217,0.07097695007806716,0.031382719460978904,0.17573758350678154,0.13893882766240676,0.07762044096311921,0.03189381754115803,42,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7285,1920,1080,2040652079,1520,62.133,19.776,5.407894736842105,0.986842105263158,0.07894736842105263,8.368421052631579,5.171052631578949,0.269857445035839,0.28539082022789397,0.2547826085577078,0.1899691261785592,0.11749253480746448,0.05653124097167105,0.08958840844055514,0.32513230841342905,0.1160648727081519,0.08586261542750595,0.09506022671042556,0.0943861801516873,3845,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7586,1920,1080,1214169222,1198,,,0.0,0.0,0.0,0.0,0.0,0.2989656746100751,0.3491015176829353,0.3013578499853141,0.050574957721674335,0.1719928509610658,0.05405040395976605,0.11106415083024876,0.025212749347307675,0.04600909002391704,0.01687603525342647,0.025995167992267858,0.010420436511586346,93,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,1080,1080,119303100,90,49.576,21.083000000000002,18.666666666666668,4.0,0.0,24.666666666666664,14.0,0.17806907928161372,0.2989866985469695,0.2901147944927095,0.2328294276787075,0.14850271792281036,0.13950937968268767,0.1420992550005642,0.20732799319218792,0.18803641554568196,0.14005227511497811,0.16674172381618158,0.21143966903890932,42,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,1920,1080,202290746,154,51.784,26.439,3.896103896103896,0.3896103896103896,0.0,6.233766233766234,3.116883116883117,0.1525876531518893,0.2586417989000453,0.44927944082023935,0.13949110712782595,0.10817620043262698,0.07188686920044106,0.31188405941386543,0.1595635825223781,0.10744546740260924,0.13126609876402448,0.24485210111947006,0.17188907294876166,1329,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,1920,1080,1498779874,1213,33.746,10.315999999999999,1.7312448474855733,0.0494641384995878,0.0,2.8689200329760913,0.2967848309975268,0.17495424214676245,0.5412881468950048,0.2225453105863602,0.06121230037187149,0.21733770551059547,0.15910258853174544,0.13707537208598353,0.08813678273455497,0.10951167843222584,0.09381396705915547,0.11131594236469207,0.06327182102584172,856,1280,720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,1920,1080,113562906,86,49.165,28.991999999999997,4.186046511627906,1.3953488372093024,0.0,6.9767441860465125,1.3953488372093024,0.1438717165667767,0.21049668516425016,0.31088287642657186,0.33474872184240123,0.1154763369482037,0.05609020716131608,0.1329450837552042,0.4872853055459968,0.1361003291552988,0.1028635400231123,0.0912691763147654,0.20376677556686248,80,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,1920,1080,140535668,111,28.801,19.397000000000002,27.02702702702703,7.5675675675675675,0.0,28.64864864864865,10.27027027027027,0.3414095200524601,0.2361011199277981,0.25509012050244706,0.16739923951729518,0.2272759045000305,0.061451098149453966,0.061658292376289635,0.10733383352170887,0.13291292640327626,0.07215859950748882,0.0657543915571189,0.09000696950155015,2721,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,1920,1080,119293873,89,39.464,21.531999999999996,20.898876404494384,2.696629213483146,0.0,20.224719101123593,6.0674157303370775,0.1901912756623665,0.3742539039019512,0.3031504618792482,0.1324043585564341,0.16778766726314515,0.19077647411431706,0.1353400968349865,0.15410411220364542,0.15072148551152795,0.18509418296841884,0.16339476373126674,0.13659989500962352,3593,1280,720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,1920,1080,112900104,87,49.698,24.816,8.965517241379311,2.0689655172413794,0.0,9.655172413793103,4.137931034482759,0.32530883783288395,0.22082242813135605,0.24289994116881894,0.21096879286694106,0.3096955572605046,0.02953088705812408,0.0569748715546526,0.14121869607427773,0.12852634705843946,0.10548492229904977,0.054382260051161584,0.13115996204025154,836,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,1920,1080,63288287,51,37.580999999999996,25.243000000000002,5.882352941176469,3.5294117647058822,1.1764705882352942,23.529411764705877,10.588235294117649,0.13919318113047688,0.14218924304546926,0.14411327841321714,0.5745042974108366,0.09881810325980844,0.0320176030745585,0.06128516289605467,0.6126142877253128,0.11013213111398626,0.049837355457124005,0.045743531115414716,0.16340181564373046,2132,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098,1920,1080,14712832,1603,,,0.0,0.0,0.0,0.1122894572676232,0.037429819089207735,0.0002476111374249413,8.577967718706435e-05,3.994627967365718e-05,0.0002504932238677993,0.0013902341368215445,0.0003436182617438756,0.00022799848040642813,0.0013934408514060205,0.00991063384217936,0.0034333309096770412,0.0015988495320527164,0.010025989329552513,815,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1920,1080,141193038,103,50.168,32.969,19.80582524271845,5.825242718446603,0.0,29.708737864077673,12.233009708737864,0.0969380861950138,0.14344391287356667,0.27417476820638065,0.4854432327250389,0.1017734275422348,0.04907195253719827,0.09771050292922057,0.4252123992365516,0.12696868912083448,0.07196121785978604,0.11695237779547432,0.15912974359604598,1837,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1920,1080,525609020,65,43.492,15.262,28.615384615384613,10.153846153846157,2.769230769230769,0.9230769230769232,0.9230769230769232,0.3968807746715733,0.2711468819246596,0.1622193287037037,0.1697530147000633,0.4044390619214825,0.05470300163883996,0.04822046002762097,0.5636168147282685,0.21737154492618074,0.1229255736492455,0.09216297165399047,0.17915583960159778,677,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,1920,1080,119293873,89,39.464,21.531999999999996,20.898876404494384,2.696629213483146,0.0,20.224719101123593,6.0674157303370775,0.1901912756623665,0.3742539039019512,0.3031504618792482,0.1324043585564341,0.16778766726314515,0.19077647411431706,0.1353400968349865,0.15410411220364542,0.15072148551152795,0.18509418296841884,0.16339476373126674,0.13659989500962352,2525,768,432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,1920,1080,245843127,180,37.150999999999996,14.251,6.333333333333332,2.0,0.0,10.0,5.333333333333334,0.2730743473508229,0.3674809938700274,0.2473741256930154,0.11207053308613396,0.3906670452386395,0.14711012104654764,0.14100125511339984,0.12710649573169874,0.21435649133092569,0.1579379116466751,0.14208967796675773,0.10488468256894136,570,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,1920,1080,48990899,46,27.765,13.418,22.173913043478255,0.0,0.0,28.695652173913047,23.47826086956522,0.3363093660538558,0.3483174434435945,0.2611753940496957,0.054197796452853816,0.6070387824164161,0.6995125875034965,0.541052957771965,0.046476744580966116,0.1272235156151223,0.09323402630496357,0.11842082314410955,0.08601014436931219,33,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5576,1920,1080,79317863,58,46.298,21.954,30.0,6.206896551724138,1.0344827586206895,39.31034482758621,28.965517241379317,0.4941088267835603,0.29859309036646803,0.10155742802788416,0.10574065482208743,1.2817135373669772,0.2328738169064071,0.050782095576886094,0.13468113344175647,0.2273210863705097,0.16932010594409155,0.08789316227155315,0.11422007530781965,958,1280,720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9034,1920,1080,-1453144060,8098,32.696999999999996,12.372,5.230921215114844,0.5556927636453445,0.11854778957767348,11.284267720424795,3.0748332921709065,0.6744502796392953,0.2103433574879913,0.07845335618927875,0.03662951940262133,0.8524689743362153,0.09050394046565008,0.03821168824340559,0.02980460025404554,0.1998191992441612,0.13326531444028836,0.08079726073323247,0.05501271505293779,4437,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,1920,1080,1214169222,1198,,,0.0,0.0,0.0,0.0,0.0,0.2989656746100751,0.3491015176829353,0.3013578499853141,0.050574957721674335,0.1719928509610658,0.05405040395976605,0.11106415083024876,0.025212749347307675,0.04600909002391704,0.01687603525342647,0.025995167992267858,0.010420436511586346,579,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,1920,1080,-749399272,8007,29.0,7.787999999999999,4.136380666916448,0.2547770700636943,0.15736230798051706,17.781940801798424,1.9482952416635444,0.8719787563269316,0.08915870371880112,0.028234094116336563,0.010503555117313722,2.2188681349256583,0.04016054088353583,0.014878953887919598,0.011678515923220526,0.13553123556499774,0.09488502978479264,0.04912453226543982,0.02520578534766648,98,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,1280,720,644543687,1773,71.637,7.127999999999999,7.512690355329949,3.1810490693739433,0.4060913705583756,8.426395939086294,6.294416243654823,0.3350011383131227,0.27916713198785553,0.2057279795978384,0.18010375010118346,0.2428991493425452,0.12213977425027812,0.09246174693447884,0.1967686648561298,0.18048935799029195,0.10895203246472612,0.12045053978921864,0.13713348543441625,3386,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6781,1920,1080,1345947629,1329,64.26899999999999,21.927,6.636568848758467,1.4446952595936795,0.13544018058690746,13.318284424379232,6.636568848758467,0.25894267444135544,0.24786580390416205,0.2917877836765783,0.2014037379779033,0.14016461680697925,0.05099342382494555,0.0900505125757433,0.20204859634976394,0.0977767639188566,0.07679020070603218,0.10314247019296144,0.09377616203555733,321,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1306,1920,1080,202290746,154,51.784,26.439,3.896103896103896,0.3896103896103896,0.0,6.233766233766234,3.116883116883117,0.1525876531518893,0.2586417989000453,0.44927944082023935,0.13949110712782595,0.10817620043262698,0.07188686920044106,0.31188405941386543,0.1595635825223781,0.10744546740260924,0.13126609876402448,0.24485210111947006,0.17188907294876166,183,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,1920,1080,190595668,25,75.29899999999999,22.29,40.8,16.8,7.199999999999998,38.4,9.6,0.4094736689814815,0.3048961098251029,0.14525918852880654,0.14037103266460904,0.42343885347256977,0.11372774117929513,0.05524290830677917,0.21185924616019985,0.1985349942418251,0.14384548792212265,0.06289201290176133,0.1838018863651045,86,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,1920,1080,79317863,58,46.298,21.954,30.0,6.206896551724138,1.0344827586206895,39.31034482758621,28.965517241379317,0.4941088267835603,0.29859309036646803,0.10155742802788416,0.10574065482208743,1.2817135373669772,0.2328738169064071,0.050782095576886094,0.13468113344175647,0.2273210863705097,0.16932010594409155,0.08789316227155315,0.11422007530781965,569,1920,1080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9948,1920,1080,-218437352,7965,28.448,10.815,3.0885122410546137,0.2787193973634652,0.030131826741996232,14.854990583804145,1.1977401129943503,0.8715840154505027,0.0868109078281655,0.030569529411403788,0.011035547309925805,2.5750418136304427,0.04076011089000505,0.015507538672977713,0.011761248241226926,0.1357022529623426,0.08806200167276615,0.05048795142664733,0.030870058180336214,6183,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663,1920,1080,166169589,125,56.203,29.463,2.4,0.96,0.0,13.92,2.88,0.1356833307613169,0.2863233333333334,0.40892081918724255,0.16907251671810694,0.12688374915693074,0.07811474594161663,0.1996496793895269,0.17105837774790214,0.06811267476986396,0.11010395456010776,0.13955120195688905,0.15460661795757044,3685,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,1920,1080,61866785,46,62.143,20.875,36.52173913043478,3.9130434782608696,1.3043478260869563,36.52173913043478,23.47826086956522,0.23194579335525145,0.325661106078905,0.1743082603663446,0.2680848401994991,0.2605120595869818,0.34560745086529904,0.1554114846331805,0.31405183662079283,0.16449458238383535,0.10080717713047026,0.10987623187484126,0.1929139569154477,56,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,1920,1080,-21799716,570,49.103,19.925,8.842105263157894,0.7368421052631579,0.0,20.42105263157895,10.842105263157897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,1920,1080,116625970,87,42.001000000000005,20.077,28.965517241379317,3.4482758620689653,0.0,48.96551724137931,39.31034482758621,0.5555487411901047,0.2507350423939264,0.15036092301393028,0.043355293402038704,0.6875073359062212,0.0741318604347275,0.05178464770146753,0.047687386120632086,0.31157541171634,0.15482522400269152,0.14774695517887296,0.08789931758979751,1119,960,540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,1920,1080,131802192,90,38.195,28.633000000000003,12.666666666666664,0.6666666666666667,0.0,23.33333333333333,7.333333333333332,0.16044293338477375,0.21688137288523102,0.36641767582590296,0.2562580179040923,0.1271334481516519,0.09549331761771937,0.19094519722855305,0.3496878146299374,0.14252147130114445,0.14232403210568598,0.15180195945133246,0.1769319461020245,374,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,1920,1080,-218437352,7965,28.448,10.815,3.0885122410546137,0.2787193973634652,0.030131826741996232,14.854990583804145,1.1977401129943503,0.8715840154505027,0.0868109078281655,0.030569529411403788,0.011035547309925805,2.5750418136304427,0.04076011089000505,0.015507538672977713,0.011761248241226926,0.1357022529623426,0.08806200167276615,0.05048795142664733,0.030870058180336214,125,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5917,1280,720,644543687,1773,71.637,7.127999999999999,7.512690355329949,3.1810490693739433,0.4060913705583756,8.426395939086294,6.294416243654823,0.3350011383131227,0.27916713198785553,0.2057279795978384,0.18010375010118346,0.2428991493425452,0.12213977425027812,0.09246174693447884,0.1967686648561298,0.18048935799029195,0.10895203246472612,0.12045053978921864,0.13713348543441625,95,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3157,1920,1080,52117533,44,55.137,16.594,4.090909090909091,1.3636363636363638,0.0,38.18181818181818,9.545454545454543,0.5946851544963524,0.18151753355312386,0.13975336773405353,0.08404394421647028,0.4085693174918697,0.04628692600122247,0.02925594888102832,0.08931565069952657,0.22088732631321847,0.08611573153167641,0.07128536955894657,0.08384410094200273,2092,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,1920,1080,1189141008,5298,26.755,10.277000000000001,10.328425821064553,3.6240090600226496,0.10192525481313704,16.274065685164217,7.82559456398641,0.6301581343188257,0.2409197936291769,0.0851772384771915,0.04374483357480584,0.9438981595846414,0.13593121319630108,0.04788396270277175,0.06701921981898366,0.24546634596370434,0.1718985252047937,0.12311671462343195,0.0909179692986598,414,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673,1920,1080,1074136887,1076,84.941,26.035999999999998,6.301115241635688,0.8364312267657993,0.0,15.669144981412638,6.858736059479552,0.2393646015298713,0.314842635499373,0.2571784836002876,0.1886142793704676,0.14286474441289718,0.09378398237185848,0.07791462753757998,0.261727670656066,0.13433356407263916,0.08242014065718344,0.09359370932634052,0.1133019069789256,1496,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1920,1080,177309362,134,47.751999999999995,17.570999999999998,25.970149253731346,4.029850746268656,0.8955223880597015,33.582089552238806,12.985074626865673,0.2629536394032921,0.2628826762215159,0.3274119588208648,0.1467517255543271,0.5127157685692253,0.09270068729813162,0.15053380042777054,0.16789490618424502,0.29456875612025224,0.14542000674230782,0.19309079204924048,0.15421007326270256,316,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,1920,1080,344500420,257,59.504,20.035999999999998,7.704280155642022,1.8677042801556418,0.0,10.505836575875486,6.070038910505836,0.1998006743536933,0.300831842789747,0.32387897486629524,0.1754885079902644,0.16142469203190993,0.15851352647342493,0.15249325427274635,0.3158835175112692,0.17014733245083682,0.15117364715965206,0.19905748022482225,0.1501460728203356,772,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,1920,1080,140510885,111,26.671,19.41,27.02702702702703,7.5675675675675675,0.0,28.64864864864865,9.72972972972973,0.3428800603265304,0.2353564936464241,0.2546224363831426,0.16714100964390322,0.22954225799167374,0.061546105947638666,0.06217770798338791,0.10731887598577176,0.13325852559482845,0.07243062823651163,0.06578196191189765,0.09053761864468167,554,960,540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
